1,1,1,0,,,,
1,1,2,0,,,,
1,1,3,0,,,,
1,1,4,0,,,,
1,1,5,0,,,,
1,1,6,0,,,,
1,1,7,0,,,,
1,1,8,0,,,,
1,1,9,0,,,,
1,1,10,66.9014975,,,,"Fresno, CA"
1,1,11,85.19579475,,,,
1,1,12,83.939437,,,,
1,1,13,56.24439525,,,,
1,1,14,45.945541,,,,
1,1,15,26.1900345,,,,
1,1,16,0,,,,
1,1,17,0,,,,
1,1,18,0,,,,
1,1,19,0,,,,
1,1,20,0,,,,
1,1,21,0,,,,
1,1,22,0,,,,
1,1,23,0,,,,
1,1,24,0,,,,
1,2,1,0,,,,
1,2,2,0,,,,
1,2,3,0,,,,
1,2,4,0,,,,
1,2,5,0,,,,
1,2,6,0,,,,
1,2,7,0,,,,
1,2,8,0,,,,
1,2,9,0,,,,
1,2,10,45.408222,,,,
1,2,11,55.133315,,,,
1,2,12,62.043829,,,,
1,2,13,67.6820915,,,,
1,2,14,57.1251495,,,,
1,2,15,78.62381875,,,,
1,2,16,0,,,,
1,2,17,0,,,,
1,2,18,0,,,,
1,2,19,0,,,,
1,2,20,0,,,,
1,2,21,0,,,,
1,2,22,0,,,,
1,2,23,0,,,,
1,2,24,0,,,,
1,3,1,0,,,,
1,3,2,0,,,,
1,3,3,0,,,,
1,3,4,0,,,,
1,3,5,0,,,,
1,3,6,0,,,,
1,3,7,0,,,,
1,3,8,0,,,,
1,3,9,0,,,,
1,3,10,44.14667225,,,,
1,3,11,38.55019725,,,,
1,3,12,68.10374775,,,,
1,3,13,61.945907,,,,
1,3,14,42.961844,,,,
1,3,15,18.96049925,,,,
1,3,16,0,,,,
1,3,17,0,,,,
1,3,18,0,,,,
1,3,19,0,,,,
1,3,20,0,,,,
1,3,21,0,,,,
1,3,22,0,,,,
1,3,23,0,,,,
1,3,24,0,,,,
1,4,1,0,,,,
1,4,2,0,,,,
1,4,3,0,,,,
1,4,4,0,,,,
1,4,5,0,,,,
1,4,6,0,,,,
1,4,7,0,,,,
1,4,8,0,,,,
1,4,9,0,,,,
1,4,10,40.7472015,,,,
1,4,11,68.97983,,,,
1,4,12,76.4507935,,,,
1,4,13,93.71705375,,,,
1,4,14,88.41801075,,,,
1,4,15,113.7432893,,,,
1,4,16,0,,,,
1,4,17,0,,,,
1,4,18,0,,,,
1,4,19,0,,,,
1,4,20,0,,,,
1,4,21,0,,,,
1,4,22,0,,,,
1,4,23,0,,,,
1,4,24,0,,,,
1,5,1,0,,,,
1,5,2,0,,,,
1,5,3,0,,,,
1,5,4,0,,,,
1,5,5,0,,,,
1,5,6,0,,,,
1,5,7,0,,,,
1,5,8,0,,,,
1,5,9,0,,,,
1,5,10,35.64898075,,,,
1,5,11,62.94489775,,,,
1,5,12,66.8424275,,,,
1,5,13,90.485538,,,,
1,5,14,45.4408885,,,,
1,5,15,33.9388285,,,,
1,5,16,0,,,,
1,5,17,0,,,,
1,5,18,0,,,,
1,5,19,0,,,,
1,5,20,0,,,,
1,5,21,0,,,,
1,5,22,0,,,,
1,5,23,0,,,,
1,5,24,0,,,,
1,6,1,0,,,,
1,6,2,0,,,,
1,6,3,0,,,,
1,6,4,0,,,,
1,6,5,0,,,,
1,6,6,0,,,,
1,6,7,0,,,,
1,6,8,0,,,,
1,6,9,0,,,,
1,6,10,43.72440275,,,,
1,6,11,48.79886,,,,
1,6,12,67.700483,,,,
1,6,13,28.1528985,,,,
1,6,14,24.115196,,,,
1,6,15,23.138456,,,,
1,6,16,0,,,,
1,6,17,0,,,,
1,6,18,0,,,,
1,6,19,0,,,,
1,6,20,0,,,,
1,6,21,0,,,,
1,6,22,0,,,,
1,6,23,0,,,,
1,6,24,0,,,,
1,7,1,0,,,,
1,7,2,0,,,,
1,7,3,0,,,,
1,7,4,0,,,,
1,7,5,0,,,,
1,7,6,0,,,,
1,7,7,0,,,,
1,7,8,0,,,,
1,7,9,0,,,,
1,7,10,36.89740325,,,,
1,7,11,56.0192395,,,,
1,7,12,60.7438305,,,,
1,7,13,61.853944,,,,
1,7,14,54.51303425,,,,
1,7,15,78.3245005,,,,
1,7,16,0,,,,
1,7,17,0,,,,
1,7,18,0,,,,
1,7,19,0,,,,
1,7,20,0,,,,
1,7,21,0,,,,
1,7,22,0,,,,
1,7,23,0,,,,
1,7,24,0,,,,
1,8,1,0,,,,
1,8,2,0,,,,
1,8,3,0,,,,
1,8,4,0,,,,
1,8,5,0,,,,
1,8,6,0,,,,
1,8,7,0,,,,
1,8,8,0,,,,
1,8,9,0,,,,
1,8,10,113.8264768,,,,
1,8,11,175.3741265,,,,
1,8,12,174.5625235,,,,
1,8,13,200.4963203,,,,
1,8,14,140.5939243,,,,
1,8,15,87.72763175,,,,
1,8,16,0,,,,
1,8,17,0,,,,
1,8,18,0,,,,
1,8,19,0,,,,
1,8,20,0,,,,
1,8,21,0,,,,
1,8,22,0,,,,
1,8,23,0,,,,
1,8,24,0,,,,
1,9,1,0,,,,
1,9,2,0,,,,
1,9,3,0,,,,
1,9,4,0,,,,
1,9,5,0,,,,
1,9,6,0,,,,
1,9,7,0,,,,
1,9,8,0,,,,
1,9,9,0,,,,
1,9,10,35.7261975,,,,
1,9,11,43.70482075,,,,
1,9,12,54.710591,,,,
1,9,13,64.845595,,,,
1,9,14,167.9879218,,,,
1,9,15,119.3202823,,,,
1,9,16,0,,,,
1,9,17,0,,,,
1,9,18,0,,,,
1,9,19,0,,,,
1,9,20,0,,,,
1,9,21,0,,,,
1,9,22,0,,,,
1,9,23,0,,,,
1,9,24,0,,,,
1,10,1,0,,,,
1,10,2,0,,,,
1,10,3,0,,,,
1,10,4,0,,,,
1,10,5,0,,,,
1,10,6,0,,,,
1,10,7,0,,,,
1,10,8,0,,,,
1,10,9,0,,,,
1,10,10,30.83922725,,,,
1,10,11,49.80830075,,,,
1,10,12,71.69622175,,,,
1,10,13,76.90639375,,,,
1,10,14,53.53700675,,,,
1,10,15,43.9340915,,,,
1,10,16,0,,,,
1,10,17,0,,,,
1,10,18,0,,,,
1,10,19,0,,,,
1,10,20,0,,,,
1,10,21,0,,,,
1,10,22,0,,,,
1,10,23,0,,,,
1,10,24,0,,,,
1,11,1,0,,,,
1,11,2,0,,,,
1,11,3,0,,,,
1,11,4,0,,,,
1,11,5,0,,,,
1,11,6,0,,,,
1,11,7,0,,,,
1,11,8,0,,,,
1,11,9,0,,,,
1,11,10,44.96335475,,,,
1,11,11,69.6672695,,,,
1,11,12,76.93189125,,,,
1,11,13,78.29786425,,,,
1,11,14,64.8417065,,,,
1,11,15,74.26883175,,,,
1,11,16,0,,,,
1,11,17,0,,,,
1,11,18,0,,,,
1,11,19,0,,,,
1,11,20,0,,,,
1,11,21,0,,,,
1,11,22,0,,,,
1,11,23,0,,,,
1,11,24,0,,,,
1,12,1,0,,,,
1,12,2,0,,,,
1,12,3,0,,,,
1,12,4,0,,,,
1,12,5,0,,,,
1,12,6,0,,,,
1,12,7,0,,,,
1,12,8,0,,,,
1,12,9,0,,,,
1,12,10,26.531472,,,,
1,12,11,52.8367155,,,,
1,12,12,55.75754375,,,,
1,12,13,52.30824325,,,,
1,12,14,59.646097,,,,
1,12,15,43.450459,,,,
1,12,16,0,,,,
1,12,17,0,,,,
1,12,18,0,,,,
1,12,19,0,,,,
1,12,20,0,,,,
1,12,21,0,,,,
1,12,22,0,,,,
1,12,23,0,,,,
1,12,24,0,,,,
1,13,1,0,,,,
1,13,2,0,,,,
1,13,3,0,,,,
1,13,4,0,,,,
1,13,5,0,,,,
1,13,6,0,,,,
1,13,7,0,,,,
1,13,8,0,,,,
1,13,9,0,,,,
1,13,10,40.45084475,,,,
1,13,11,57.420082,,,,
1,13,12,64.741328,,,,
1,13,13,73.32581675,,,,
1,13,14,55.953455,,,,
1,13,15,42.662972,,,,
1,13,16,0,,,,
1,13,17,0,,,,
1,13,18,0,,,,
1,13,19,0,,,,
1,13,20,0,,,,
1,13,21,0,,,,
1,13,22,0,,,,
1,13,23,0,,,,
1,13,24,0,,,,
1,14,1,0,,,,
1,14,2,0,,,,
1,14,3,0,,,,
1,14,4,0,,,,
1,14,5,0,,,,
1,14,6,0,,,,
1,14,7,0,,,,
1,14,8,0,,,,
1,14,9,0,,,,
1,14,10,46.952827,,,,
1,14,11,63.972368,,,,
1,14,12,68.24375825,,,,
1,14,13,72.3821055,,,,
1,14,14,68.8186935,,,,
1,14,15,137.2820813,,,,
1,14,16,0,,,,
1,14,17,0,,,,
1,14,18,0,,,,
1,14,19,0,,,,
1,14,20,0,,,,
1,14,21,0,,,,
1,14,22,0,,,,
1,14,23,0,,,,
1,14,24,0,,,,
1,15,1,0,,,,
1,15,2,0,,,,
1,15,3,0,,,,
1,15,4,0,,,,
1,15,5,0,,,,
1,15,6,0,,,,
1,15,7,0,,,,
1,15,8,0,,,,
1,15,9,0,,,,
1,15,10,31.209355,,,,
1,15,11,164.9635675,,,,
1,15,12,190.7623965,,,,
1,15,13,196.2317865,,,,
1,15,14,169.6403723,,,,
1,15,15,142.894397,,,,
1,15,16,0,,,,
1,15,17,0,,,,
1,15,18,0,,,,
1,15,19,0,,,,
1,15,20,0,,,,
1,15,21,0,,,,
1,15,22,0,,,,
1,15,23,0,,,,
1,15,24,0,,,,
1,16,1,0,,,,
1,16,2,0,,,,
1,16,3,0,,,,
1,16,4,0,,,,
1,16,5,0,,,,
1,16,6,0,,,,
1,16,7,0,,,,
1,16,8,0,,,,
1,16,9,0,,,,
1,16,10,60.7609385,,,,
1,16,11,53.9922365,,,,
1,16,12,43.127676,,,,
1,16,13,65.89797075,,,,
1,16,14,166.079134,,,,
1,16,15,139.3669283,,,,
1,16,16,0,,,,
1,16,17,0,,,,
1,16,18,0,,,,
1,16,19,0,,,,
1,16,20,0,,,,
1,16,21,0,,,,
1,16,22,0,,,,
1,16,23,0,,,,
1,16,24,0,,,,
1,17,1,0,,,,
1,17,2,0,,,,
1,17,3,0,,,,
1,17,4,0,,,,
1,17,5,0,,,,
1,17,6,0,,,,
1,17,7,0,,,,
1,17,8,0,,,,
1,17,9,0,,,,
1,17,10,149.5384088,,,,
1,17,11,191.4390293,,,,
1,17,12,214.9817385,,,,
1,17,13,216.4233793,,,,
1,17,14,199.9021215,,,,
1,17,15,163.935858,,,,
1,17,16,0,,,,
1,17,17,0,,,,
1,17,18,0,,,,
1,17,19,0,,,,
1,17,20,0,,,,
1,17,21,0,,,,
1,17,22,0,,,,
1,17,23,0,,,,
1,17,24,0,,,,
1,18,1,0,,,,
1,18,2,0,,,,
1,18,3,0,,,,
1,18,4,0,,,,
1,18,5,0,,,,
1,18,6,0,,,,
1,18,7,0,,,,
1,18,8,0,,,,
1,18,9,0,,,,
1,18,10,101.472824,,,,
1,18,11,163.3619095,,,,
1,18,12,161.2633835,,,,
1,18,13,85.696755,,,,
1,18,14,88.57946875,,,,
1,18,15,59.6588835,,,,
1,18,16,0,,,,
1,18,17,0,,,,
1,18,18,0,,,,
1,18,19,0,,,,
1,18,20,0,,,,
1,18,21,0,,,,
1,18,22,0,,,,
1,18,23,0,,,,
1,18,24,0,,,,
1,19,1,0,,,,
1,19,2,0,,,,
1,19,3,0,,,,
1,19,4,0,,,,
1,19,5,0,,,,
1,19,6,0,,,,
1,19,7,0,,,,
1,19,8,0,,,,
1,19,9,0,,,,
1,19,10,140.1890965,,,,
1,19,11,181.4658745,,,,
1,19,12,202.9821423,,,,
1,19,13,203.8854658,,,,
1,19,14,187.7033075,,,,
1,19,15,151.8645665,,,,
1,19,16,0,,,,
1,19,17,0,,,,
1,19,18,0,,,,
1,19,19,0,,,,
1,19,20,0,,,,
1,19,21,0,,,,
1,19,22,0,,,,
1,19,23,0,,,,
1,19,24,0,,,,
1,20,1,0,,,,
1,20,2,0,,,,
1,20,3,0,,,,
1,20,4,0,,,,
1,20,5,0,,,,
1,20,6,0,,,,
1,20,7,0,,,,
1,20,8,0,,,,
1,20,9,0,,,,
1,20,10,132.7612533,,,,
1,20,11,172.7031,,,,
1,20,12,194.6746283,,,,
1,20,13,196.8285868,,,,
1,20,14,181.286206,,,,
1,20,15,143.9382883,,,,
1,20,16,89.05338,,,,
1,20,17,0,,,,
1,20,18,0,,,,
1,20,19,0,,,,
1,20,20,0,,,,
1,20,21,0,,,,
1,20,22,0,,,,
1,20,23,0,,,,
1,20,24,0,,,,
1,21,1,0,,,,
1,21,2,0,,,,
1,21,3,0,,,,
1,21,4,0,,,,
1,21,5,0,,,,
1,21,6,0,,,,
1,21,7,0,,,,
1,21,8,0,,,,
1,21,9,0,,,,
1,21,10,151.8994655,,,,
1,21,11,190.695895,,,,
1,21,12,200.8809783,,,,
1,21,13,166.565041,,,,
1,21,14,181.4514368,,,,
1,21,15,147.4118173,,,,
1,21,16,98.87525375,,,,
1,21,17,0,,,,
1,21,18,0,,,,
1,21,19,0,,,,
1,21,20,0,,,,
1,21,21,0,,,,
1,21,22,0,,,,
1,21,23,0,,,,
1,21,24,0,,,,
1,22,1,0,,,,
1,22,2,0,,,,
1,22,3,0,,,,
1,22,4,0,,,,
1,22,5,0,,,,
1,22,6,0,,,,
1,22,7,0,,,,
1,22,8,0,,,,
1,22,9,0,,,,
1,22,10,52.283574,,,,
1,22,11,160.4444195,,,,
1,22,12,129.668452,,,,
1,22,13,111.2200755,,,,
1,22,14,55.4259175,,,,
1,22,15,43.049391,,,,
1,22,16,33.2961545,,,,
1,22,17,0,,,,
1,22,18,0,,,,
1,22,19,0,,,,
1,22,20,0,,,,
1,22,21,0,,,,
1,22,22,0,,,,
1,22,23,0,,,,
1,22,24,0,,,,
1,23,1,0,,,,
1,23,2,0,,,,
1,23,3,0,,,,
1,23,4,0,,,,
1,23,5,0,,,,
1,23,6,0,,,,
1,23,7,0,,,,
1,23,8,0,,,,
1,23,9,0,,,,
1,23,10,112.163222,,,,
1,23,11,179.2005163,,,,
1,23,12,182.7396648,,,,
1,23,13,197.5699913,,,,
1,23,14,187.686145,,,,
1,23,15,145.8858243,,,,
1,23,16,111.533073,,,,
1,23,17,0,,,,
1,23,18,0,,,,
1,23,19,0,,,,
1,23,20,0,,,,
1,23,21,0,,,,
1,23,22,0,,,,
1,23,23,0,,,,
1,23,24,0,,,,
1,24,1,0,,,,
1,24,2,0,,,,
1,24,3,0,,,,
1,24,4,0,,,,
1,24,5,0,,,,
1,24,6,0,,,,
1,24,7,0,,,,
1,24,8,0,,,,
1,24,9,0,,,,
1,24,10,34.92498825,,,,
1,24,11,63.979222,,,,
1,24,12,65.69716275,,,,
1,24,13,76.787068,,,,
1,24,14,59.648173,,,,
1,24,15,65.5467715,,,,
1,24,16,47.80865275,,,,
1,24,17,0,,,,
1,24,18,0,,,,
1,24,19,0,,,,
1,24,20,0,,,,
1,24,21,0,,,,
1,24,22,0,,,,
1,24,23,0,,,,
1,24,24,0,,,,
1,25,1,0,,,,
1,25,2,0,,,,
1,25,3,0,,,,
1,25,4,0,,,,
1,25,5,0,,,,
1,25,6,0,,,,
1,25,7,0,,,,
1,25,8,0,,,,
1,25,9,0,,,,
1,25,10,139.0761985,,,,
1,25,11,183.1367163,,,,
1,25,12,189.074812,,,,
1,25,13,182.5107333,,,,
1,25,14,177.1940013,,,,
1,25,15,120.8273605,,,,
1,25,16,91.40907175,,,,
1,25,17,0,,,,
1,25,18,0,,,,
1,25,19,0,,,,
1,25,20,0,,,,
1,25,21,0,,,,
1,25,22,0,,,,
1,25,23,0,,,,
1,25,24,0,,,,
1,26,1,0,,,,
1,26,2,0,,,,
1,26,3,0,,,,
1,26,4,0,,,,
1,26,5,0,,,,
1,26,6,0,,,,
1,26,7,0,,,,
1,26,8,0,,,,
1,26,9,0,,,,
1,26,10,144.7796328,,,,
1,26,11,181.4983988,,,,
1,26,12,203.0770323,,,,
